what,kind,bundleId,bundleVersion,description,time
started,bundle,org.jboss.tools.seam.xml,3.3.0.v20110915-1921-H35-M3,"org.jboss.tools.seam.xml",1337193534778
started,bundle,org.jboss.tools.usage,1.1.0.v20110915-1626-H18-M3,"org.jboss.tools.usage",1337193534778
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1337193534778
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1337193534778
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1337193534778
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1337193534778
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1337193534778
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1337193534778
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1337193534778
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1337193534778
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1337193534778
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1337193534778
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1337193534778
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1337193534778
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1337193534794
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1337193534794
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1337193534794
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1337193534794
os,sysinfo,,,"win32",1337193534794
arch,sysinfo,,,"x86",1337193534794
ws,sysinfo,,,"win32",1337193534794
locale,sysinfo,,,"pt_BR",1337193534794
processors,sysinfo,,,"2",1337193534794
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1337193534794
java.runtime.version,sysinfo,,,"1.6.0_13-b03",1337193534794
java.specification.name,sysinfo,,,"Java Platform API Specification",1337193534794
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1337193534794
java.specification.version,sysinfo,,,"1.6",1337193534794
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1337193534794
java.version,sysinfo,,,"1.6.0_13",1337193534794
java.vm.info,sysinfo,,,"mixed mode",1337193534794
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1337193534794
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1337193534794
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1337193534794
java.vm.specification.version,sysinfo,,,"1.0",1337193534794
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1337193534794
java.vm.version,sysinfo,,,"11.3-b02",1337193534794
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1337193534809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337193539653
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337193541966
started,bundle,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms",1337193550122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337193550888
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1337193550903
started,bundle,org.jboss.tools.common.jdt.debug,3.3.0.v20110915-1551-H16-M3,"org.jboss.tools.common.jdt.debug",1337193552435
started,bundle,org.jboss.tools.common.jdt.debug.ui,3.3.0.v20110915-1551-H16-M3,"org.jboss.tools.common.jdt.debug.ui",1337193552435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337193555747
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337193557622
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1337193558653
started,bundle,com.android.ide.eclipse.traceview,18.0.0.v201203301601-306762,"com.android.ide.eclipse.traceview",1337193560185
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1337193561169
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337193566779
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337193569388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337193590810
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337193591591
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1337193813594
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337195118107
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337195119576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337195132795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337195133920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337195191436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337195196764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337196595735
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337196597407
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337196598485
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337196602032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337196614001
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337196619188
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337197786738
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337197807254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337198539300
started,bundle,org.jboss.tools.common.el.core,3.3.0.v20110915-1551-H16-M3,"org.jboss.tools.common.el.core",1337198541972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337198874682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200200768
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200209987
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200451566
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200463909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200514361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200520642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200520970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200522205
started,bundle,org.jboss.tools.cdi.seam.text.ext,1.2.0.v20110915-1759-H18-M3,"org.jboss.tools.cdi.seam.text.ext",1337200529158
started,bundle,org.jboss.tools.cdi.core,1.2.0.v20110915-1759-H18-M3,"org.jboss.tools.cdi.core",1337200529189
started,bundle,org.jboss.tools.cdi.text.ext,1.2.0.v20110915-1759-H18-M3,"org.jboss.tools.cdi.text.ext",1337200529220
started,bundle,org.jboss.tools.seam.text.ext,3.3.0.v20110915-1921-H35-M3,"org.jboss.tools.seam.text.ext",1337200529252
started,bundle,org.jboss.tools.seam.core,3.3.0.v20110915-1921-H35-M3,"org.jboss.tools.seam.core",1337200529642
started,bundle,org.jboss.tools.seam.ui,3.3.0.v20110915-1921-H35-M3,"org.jboss.tools.seam.ui",1337200529673
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1337200529736
started,bundle,org.jboss.tools.jst.text.ext,3.3.0.v20110915-1635-H19-M3,"org.jboss.tools.jst.text.ext",1337200529767
started,bundle,org.jboss.tools.jst.web.kb,3.3.0.v20110915-1635-H19-M3,"org.jboss.tools.jst.web.kb",1337200529955
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1337200529970
started,bundle,org.jboss.tools.common.validation,3.3.0.v20110915-1551-H16-M3,"org.jboss.tools.common.validation",1337200530095
started,bundle,org.jboss.tools.cdi.seam.core,1.2.0.v20110915-1759-H18-M3,"org.jboss.tools.cdi.seam.core",1337200530189
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200546939
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200547861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200613297
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1337200617844
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1337200619594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1337200623734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1337200627687
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1337200635312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337200636468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200638218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200639249
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1337200644484
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1337200644609
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1337200644609
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1337200644718
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1337200644718
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1337200645218
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1337200648202
error,log,,,"Tab group extension: org.eclipse.jdt.debug.ui.launchConfigurationTabGroup.remoteJavaApplication for type org.eclipse.jdt.launching.remoteJavaApplication for the * mode has been replaced by extension: org.jboss.tools.common.jdt.debug.ui.launching.launchConfigurationTabGroup.JBossRemoteJavaApplication2",1337200648249
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337200648624
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200649546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200650921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200657249
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200657593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200658593
opened,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337200733530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200745795
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337200757124
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200759717
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200762827
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1337200763983
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1337200766624
opened,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1337200775374
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1337200775389
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProgressView",1337200777030
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProgressView",1337200777045
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1337200777920
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337200778452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200793702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200797608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200803092
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200803530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200807561
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337200808952
