what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335457987918
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335457989356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335457991528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335457993247
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1335457994668
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335457995747
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335457995747
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335457995856
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1335458099480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335458140246
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1335458140402
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335458140886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335458166683
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1335458178136
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335458181823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335458185073
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335458186183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335458186839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335458229230
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335458229855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335458229871
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335458229996
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335458231183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335458234433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335458278606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335458279309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335458279309
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335458279418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335458280793
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335458282278
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335458283856
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335458283918
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335458288746
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335458290512
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1335458290934
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335458292200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335458294496
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1335458305168
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335458315309
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335458316091
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335458317575
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335458319169
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335458319544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335458324778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335458468124
