what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335384721550
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335384722753
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335384722925
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335384731535
started,bundle,org.jboss.tools.seam.text.ext,3.3.0.v20110915-1921-H35-M3,"org.jboss.tools.seam.text.ext",1335384746488
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335384746551
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335384746972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335384755832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335384757301
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335384766363
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335384780785
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335384781973
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335384782364
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335384783754
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335384785285
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335384789567
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335384791661
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335384792004
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335384793254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335384795536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335384795801
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335384796317
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335384797583
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335384825223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335384825473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335384827786
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335384832114
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335384832317
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335384838427
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335384855068
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335384855771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335384864380
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335384867615
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335384879177
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335384880849
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335384887521
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335384889271
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335384891771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335384892802
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335384893521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335384903506
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335384920225
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335384920365
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335384920928
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335385013210
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335385015788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335385019445
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335385020695
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1335385030210
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335385031976
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1335385034242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335385038367
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335385038382
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335385050992
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335385051242
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335385055976
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335385056820
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335385057867
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335385058195
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335385083086
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335385087914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335385093664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335385093899
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1335385094352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335385097508
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335385101758
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335385104258
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335385105430
error,log,,,"Current file is not a match for the given config.",1335385105961
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105977
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385105993
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106008
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
error,log,,,"Current file is not a match for the given config.",1335385106024
