what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1335545881727
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1335545881774
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1335545881805
os,sysinfo,,,"win32",1335545881820
arch,sysinfo,,,"x86",1335545881820
ws,sysinfo,,,"win32",1335545881820
locale,sysinfo,,,"pt_BR",1335545881820
processors,sysinfo,,,"2",1335545881820
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1335545881820
java.runtime.version,sysinfo,,,"1.6.0_13-b03",1335545881820
java.specification.name,sysinfo,,,"Java Platform API Specification",1335545881820
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1335545881820
java.specification.version,sysinfo,,,"1.6",1335545881820
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1335545881820
java.version,sysinfo,,,"1.6.0_13",1335545881820
java.vm.info,sysinfo,,,"mixed mode",1335545881820
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1335545881820
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1335545881820
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1335545881820
java.vm.specification.version,sysinfo,,,"1.0",1335545881820
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1335545881820
java.vm.version,sysinfo,,,"11.3-b02",1335545881820
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1335545881852
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1335545882508
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1335545882555
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1335545883602
started,bundle,org.jboss.ide.eclipse.archives.core,3.2.1.v20110915-1646-H20-M3,"org.jboss.ide.eclipse.archives.core",1335545883680
started,bundle,org.jboss.ide.eclipse.archives.webtools,2.3.0.v20110915-1659-H30-M3,"org.jboss.ide.eclipse.archives.webtools",1335545883727
started,bundle,org.jboss.ide.eclipse.as.wtp.core,2.3.0.v20110915-1659-H30-M3,"org.jboss.ide.eclipse.as.wtp.core",1335545883742
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1335545883883
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1335545883945
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1335545884024
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1335545884070
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1335545884086
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1335545884133
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1335545884164
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1335545884211
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1335545884274
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1335545884352
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1335545884461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335545911664
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335545916071
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335545918211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335545920758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335545945430
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1335545945430
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335545947665
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335545950821
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1335545951368
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1335545951555
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335545951680
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1335545951868
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335545971555
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335546050118
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335546052259
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1335546170681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335546253681
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1335546253696
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335546260540
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547729333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547733536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547735989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547737755
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547738739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547744677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547764176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1335547764192
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547765707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547788019
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547789301
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547806707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547807769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547808691
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335547810035
started,bundle,org.jboss.tools.common.jdt.debug,3.3.0.v20110915-1551-H16-M3,"org.jboss.tools.common.jdt.debug",1335547811206
started,bundle,org.jboss.tools.common.jdt.debug.ui,3.3.0.v20110915-1551-H16-M3,"org.jboss.tools.common.jdt.debug.ui",1335547811206
started,bundle,org.eclipse.jst.ejb.ui,1.1.600.v201104261451,"org.eclipse.jst.ejb.ui",1335547811816
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.503.v201108102200,"org.eclipse.jst.j2ee.ejb",1335547811847
started,bundle,org.eclipse.jst.jee.ui,1.0.400.v201105122000,"org.eclipse.jst.jee.ui",1335547811925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547811925
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547812738
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335547812972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547815613
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547816628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547819550
started,bundle,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms",1335547829144
started,bundle,com.android.ide.eclipse.traceview,18.0.0.v201203301601-306762,"com.android.ide.eclipse.traceview",1335547833987
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547846268
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1335547846284
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547848487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547849643
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335547849753
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1335547850706
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1335547851128
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1335547851159
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1335547851174
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1335547851190
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1335547851206
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1335547851253
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1335547851284
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1335547851299
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1335547851315
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1335547851346
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1335548999624
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1335548999624
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1335548999624
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1335548999624
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1335548999624
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1335548999624
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1335548999624
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1335548999624
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1335548999624
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1335548999624
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1335548999624
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1335548999624
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1335548999624
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1335548999624
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1335548999624
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1335548999624
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1335548999624
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1335548999640
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1335548999640
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1335548999640
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1335548999640
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1335548999640
